Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
B10,1,,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480",1,100,"166,904","166,904","101,591","101,591","90,455","90,455",57,57,35,35,"3,255","3,255","2,468","2,468","1,022","1,022",754,754,199,199,6,6,424,424,"1,832","1,832","17,480","17,480"
B11,1,,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029",1,100,"102,555","102,555","87,455","87,455","114,741","114,741",328,328,145,145,"4,938","4,938","2,131","2,131",613,613,425,425,161,161,578,578,317,317,"1,551","1,551","17,029","17,029"
B12,1,,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243",1,100,"145,303","145,303","93,267","93,267","92,756","92,756",204,204,83,83,"5,387","5,387","3,918","3,918","1,256","1,256",651,651,109,109,25,25,361,361,"1,737","1,737","16,243","16,243"
C1,1,,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760",1,100,"124,563","124,563","90,352","90,352","86,271","86,271",-73,-73,3,3,"3,956","3,956","1,888","1,888","2,005","2,005",683,683,132,132,138,138,413,413,"1,795","1,795","26,760","26,760"
C2,1,,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034",1,100,"103,257","103,257","90,159","90,159","144,074","144,074",176,176,151,151,"8,056","8,056","1,586","1,586","1,691","1,691",662,662,66,66,12,12,378,378,"1,635","1,635","27,034","27,034"
C3,1,,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518",1,100,"162,738","162,738","93,682","93,682","130,669","130,669",201,201,108,108,"5,479","5,479",365,365,"1,130","1,130",444,444,253,253,120,120,686,686,"1,346","1,346","28,518","28,518"
C4,1,,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979",1,100,"132,033","132,033","87,897","87,897","112,134","112,134",-24,-24,157,157,"3,027","3,027",467,467,"1,384","1,384",667,667,251,251,69,69,340,340,"1,849","1,849","30,979","30,979"
C5,1,,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428",1,100,"157,373","157,373","92,867","92,867","99,279","99,279",271,271,152,152,"4,964","4,964","1,744","1,744","1,527","1,527",383,383,238,238,101,101,361,361,"1,835","1,835","32,428","32,428"
C6,1,,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839",1,100,"121,917","121,917","87,460","87,460","91,342","91,342",138,138,16,16,"2,217","2,217","1,167","1,167","1,159","1,159",472,472,-54,-54,-11,-11,179,179,878,878,"32,839","32,839"
C7,1,,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025",1,100,"98,944","98,944","86,953","86,953","88,645","88,645",191,191,70,70,"2,811","2,811",796,796,241,241,573,573,159,159,212,212,231,231,560,560,"33,025","33,025"
