Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
B10,1,,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382",1,100,"147,698","147,698","92,111","92,111","87,427","87,427",41,41,159,159,"3,424","3,424","2,311","2,311","2,456","2,456",342,342,321,321,55,55,509,509,"2,075","2,075","16,382","16,382"
B11,1,,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917",1,100,"141,710","141,710","99,750","99,750","122,817","122,817",330,330,320,320,"4,379","4,379",162,162,963,963,168,168,139,139,534,534,458,458,683,683,"15,917","15,917"
B12,1,,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429",1,100,"92,207","92,207","80,722","80,722","51,885","51,885",56,56,64,64,"3,372","3,372",231,231,"1,563","1,563",40,40,117,117,41,41,433,433,"1,413","1,413","15,429","15,429"
C1,1,,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399",1,100,"129,299","129,299","90,410","90,410","64,158","64,158",150,150,13,13,"3,506","3,506","1,646","1,646",922,922,511,511,188,188,-36,-36,444,444,"1,007","1,007","23,399","23,399"
C2,1,,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783",1,100,"132,297","132,297","92,899","92,899","95,940","95,940",77,77,101,101,"4,355","4,355","2,506","2,506","1,190","1,190",284,284,183,183,47,47,532,532,"1,982","1,982","24,783","24,783"
C3,1,,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211",1,100,"53,870","53,870","72,671","72,671","35,016","35,016",133,133,64,64,"1,982","1,982",127,127,280,280,596,596,71,71,85,85,180,180,293,293,"25,211","25,211"
C4,1,,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469",1,100,"122,478","122,478","92,035","92,035","79,638","79,638",-90,-90,90,90,"3,001","3,001","8,809","8,809","1,602","1,602",682,682,187,187,6,6,442,442,"1,938","1,938","25,469","25,469"
C5,1,,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249",1,100,"120,544","120,544","96,299","96,299","74,512","74,512",17,17,120,120,"3,018","3,018","2,170","2,170",845,845,857,857,128,128,-22,-22,461,461,"1,403","1,403","26,249","26,249"
C6,1,,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463",1,100,"130,445","130,445","89,991","89,991","80,743","80,743",108,108,39,39,"2,864","2,864","4,742","4,742","1,835","1,835",649,649,197,197,33,33,442,442,"1,328","1,328","27,463","27,463"
C7,1,,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160",1,100,"111,261","111,261","85,554","85,554","73,536","73,536",145,145,-21,-21,"3,676","3,676","1,040","1,040","1,767","1,767",371,371,104,104,61,61,332,332,"1,145","1,145","28,160","28,160"
