Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
B9,1,,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257",1,100,"134,465","134,465","87,794","87,794","82,595","82,595",267,267,134,134,"4,528","4,528","3,429","3,429","1,794","1,794",776,776,177,177,137,137,367,367,"2,176","2,176","15,257","15,257"
B10,1,,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713",1,100,"96,630","96,630","85,439","85,439","127,439","127,439",158,158,139,139,"5,315","5,315","4,457","4,457","1,247","1,247",793,793,197,197,789,789,414,414,"1,115","1,115","14,713","14,713"
B11,1,,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447",1,100,"155,338","155,338","90,522","90,522","100,402","100,402",283,283,64,64,"4,715","4,715","2,633","2,633","2,401","2,401",130,130,111,111,42,42,439,439,"2,354","2,354","14,447","14,447"
B12,1,,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934",1,100,"132,736","132,736","85,954","85,954","64,577","64,577",129,129,128,128,"2,819","2,819",978,978,548,548,637,637,143,143,177,177,333,333,"1,299","1,299","13,934","13,934"
C1,1,,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924",1,100,"125,559","125,559","87,348","87,348","92,539","92,539",-8,-8,145,145,"3,999","3,999",208,208,"2,190","2,190",177,177,206,206,-23,-23,418,418,"1,099","1,099","24,924","24,924"
C2,1,,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157",1,100,"96,715","96,715","85,914","85,914","88,374","88,374",63,63,72,72,"2,561","2,561","2,259","2,259",642,642,707,707,184,184,23,23,394,394,"1,730","1,730","25,157","25,157"
C3,1,,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481",1,100,"154,858","154,858","90,571","90,571","75,660","75,660",142,142,195,195,"3,550","3,550","1,432","1,432","1,623","1,623",336,336,127,127,146,146,383,383,"1,404","1,404","26,481","26,481"
C4,1,,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815",1,100,"177,736","177,736","99,921","99,921","91,325","91,325",296,296,119,119,"5,918","5,918","2,870","2,870","2,336","2,336",390,390,130,130,51,51,387,387,"2,064","2,064","26,815","26,815"
C5,1,,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854",1,100,"133,191","133,191","92,321","92,321","74,096","74,096",346,346,177,177,"6,052","6,052",138,138,458,458,776,776,168,168,283,283,398,398,495,495,"27,854","27,854"
C6,1,,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112",1,100,"112,629","112,629","91,619","91,619","136,558","136,558",402,402,181,181,"5,119","5,119",865,865,765,765,602,602,180,180,425,425,451,451,380,380,"28,112","28,112"
C7,1,,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737",1,100,"129,773","129,773","82,954","82,954","79,368","79,368",61,61,68,68,"3,264","3,264","4,268","4,268",621,621,642,642,207,207,50,50,361,361,"1,983","1,983","28,737","28,737"
