Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
B10,1,,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374",1,100,"99,725","99,725","89,211","89,211","133,237","133,237",75,75,63,63,"3,685","3,685","1,557","1,557","1,730","1,730",332,332,44,44,40,40,411,411,"2,069","2,069","11,374","11,374"
B11,1,,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896",1,100,"150,009","150,009","91,950","91,950","73,436","73,436",-76,-76,195,195,"3,007","3,007","1,489","1,489","2,734","2,734",111,111,181,181,43,43,325,325,"1,376","1,376","10,896","10,896"
B12,1,,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426",1,100,"115,096","115,096","87,037","87,037","138,103","138,103",73,73,107,107,"5,195","5,195","1,678","1,678","1,707","1,707",612,612,95,95,72,72,485,485,"1,357","1,357","10,426","10,426"
C1,1,,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111",1,100,"83,927","83,927","89,545","89,545","115,183","115,183",215,215,107,107,"2,794","2,794",321,321,737,737,705,705,86,86,117,117,275,275,"1,030","1,030","21,111","21,111"
C2,1,,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542",1,100,"150,738","150,738","91,820","91,820","84,229","84,229",247,247,95,95,"2,821","2,821","1,152","1,152",993,993,500,500,109,109,206,206,243,243,"1,035","1,035","21,542","21,542"
C3,1,,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380",1,100,"202,819","202,819","110,192","110,192","138,080","138,080",175,175,179,179,"5,314","5,314",644,644,"2,470","2,470",873,873,152,152,119,119,463,463,"1,345","1,345","22,380","22,380"
C4,1,,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851",1,100,"144,000","144,000","93,270","93,270","65,277","65,277",144,144,8,8,"3,735","3,735","1,421","1,421",926,926,765,765,127,127,11,11,283,283,"1,110","1,110","22,851","22,851"
C5,1,,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953",1,100,"126,640","126,640","89,798","89,798","90,683","90,683",35,35,118,118,"5,557","5,557",251,251,"1,185","1,185",178,178,171,171,-6,-6,524,524,"1,965","1,965","23,953","23,953"
C6,1,,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058",1,100,"88,866","88,866","84,010","84,010","96,708","96,708",197,197,35,35,"2,646","2,646","4,260","4,260",863,863,688,688,176,176,-45,-45,443,443,"1,855","1,855","27,058","27,058"
C7,1,,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259",1,100,"142,947","142,947","94,049","94,049","61,913","61,913",-104,-104,36,36,"3,490","3,490","2,016","2,016","2,002","2,002",95,95,146,146,77,77,344,344,"1,406","1,406","28,259","28,259"
