Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
B10,1,,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623",1,100,"96,367","96,367","82,982","82,982","48,353","48,353",56,56,65,65,"2,364","2,364",378,378,386,386,226,226,83,83,40,40,279,279,706,706,"12,623","12,623"
B11,1,,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285",1,100,"146,051","146,051","100,392","100,392","117,142","117,142",83,83,72,72,"4,813","4,813","5,628","5,628","1,464","1,464",82,82,252,252,49,49,557,557,"2,557","2,557","12,285","12,285"
B12,1,,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008",1,100,"130,775","130,775","90,831","90,831","66,156","66,156",129,129,251,251,"6,040","6,040",906,906,"3,222","3,222",164,164,68,68,231,231,459,459,994,994,"12,008","12,008"
C1,1,,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529",1,100,"139,958","139,958","90,599","90,599","67,367","67,367",86,86,34,34,"1,773","1,773","1,439","1,439",573,573,480,480,154,154,-26,-26,351,351,"1,001","1,001","19,529","19,529"
C2,1,,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403",1,100,"136,286","136,286","97,216","97,216","84,801","84,801",271,271,205,205,"2,625","2,625","13,864","13,864",203,203,534,534,185,185,-30,-30,526,526,"2,111","2,111","20,403","20,403"
C3,1,,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625",1,100,"144,296","144,296","95,156","95,156","143,289","143,289",178,178,47,47,"5,636","5,636","1,744","1,744",775,775,731,731,260,260,77,77,500,500,"1,236","1,236","20,625","20,625"
C4,1,,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388",1,100,"71,598","71,598","85,406","85,406","73,817","73,817",217,217,85,85,"1,453","1,453",876,876,195,195,287,287,346,346,92,92,329,329,"1,224","1,224","21,388","21,388"
C5,1,,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679",1,100,"166,049","166,049","90,876","90,876","79,887","79,887",64,64,173,173,"3,326","3,326","1,970","1,970","1,291","1,291",760,760,92,92,82,82,341,341,"2,356","2,356","22,679","22,679"
C6,1,,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953",1,100,"138,841","138,841","87,864","87,864","86,443","86,443",30,30,45,45,"5,031","5,031","1,705","1,705","1,123","1,123",635,635,177,177,30,30,655,655,"1,616","1,616","22,953","22,953"
C7,1,,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180",1,100,"133,489","133,489","95,962","95,962","86,505","86,505",99,99,191,191,"3,773","3,773","6,238","6,238","1,161","1,161",370,370,238,238,46,46,604,604,"2,721","2,721","23,180","23,180"
C8,1,,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560",1,100,"115,613","115,613","86,553","86,553","84,853","84,853",336,336,282,282,"4,215","4,215","3,643","3,643","1,598","1,598",177,177,214,214,74,74,290,290,"2,075","2,075","23,560","23,560"
